"FSC-A:FSC-A","SSC-A:SSC-A","CD45RA:CD45RA","CD154:CD154","CD25:CD25","TCRab:TCRab","CXCR3:CXCR3","HLA-DR:HLA-DR","CD137:CD137","CCR6:CCR6","AQUA-CD14-CD19:AQUA-CD14-CD19","CD4:CD4","CD38:CD38","CD3:CD3","CD69:CD69","CD8:CD8","CD127:CD127","FOXP3:FOXP3","GATA3:GATA3","GZMB:GZMB","IFNG:IFNG","IL13:IL13","IL17A:IL17A","IL2:IL2","IL21:IL21","IL4:IL4","IL5:IL5","PERF:PERF","RORC:RORC","RUNX1:RUNX1","RUNX3:RUNX3","TBET:TBET","TGFB:TGFB","TNF:TNF","if_cloned:if_cloned","cell_index:cell_index"
95921,62241,1431,3572,1639,5549,1054,1481,1225,1273,1582,9952,1183,5368,10217,1474,2140,1179,1233,1179,1179,1304,1179,1179,1179,1202,1184,1180,1180,1180,1384,1179,1180,1240,1179,4070
92041,51683,2305,8372,2261,7657,3509,2051,1476,2378,2120,7113,1760,7878,7900,1497,3123,1180,1179,1180,1313,1179,1179,1234,1179,1179,1179,1179,1179,1179,1179,1425,1213,1209,1179,4071
91791,37062,3702,3569,2300,6573,1346,1710,1186,1709,1686,8958,2115,6137,4037,1245,4092,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1180,1181,1179,1381,1345,1179,1182,1180,4072
76162,62200,1424,4523,2346,7047,2374,1347,914,1808,1464,5640,1471,7709,3018,1804,5412,1194,1179,1179,1179,1179,1180,1179,1179,1179,1179,1179,1180,1370,1180,1180,1180,1205,1179,4073
88434,51430,1350,3587,2325,7171,1367,883,1601,2718,1555,7934,1754,8450,5112,1295,2639,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1180,1179,1179,1179,1181,1179,4074
89379,45382,1834,8024,1823,3839,1406,1515,1396,1682,1695,9388,2108,5144,6784,1465,5417,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1180,1179,1181,1404,1179,1202,1179,4075
93552,55279,1456,3200,2511,5874,1590,1700,1353,2168,1758,10308,1965,7395,5610,1482,5549,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1353,1179,1179,4076
101532,71295,1589,4448,2390,7623,1590,2197,3869,3686,2022,11308,1886,9036,4036,1447,4955,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1184,1296,1179,4077
88029,44887,1831,3717,2658,5814,1951,2018,1737,2168,1723,7301,2008,11894,8986,1388,3104,1179,1179,1179,1180,1179,1179,1180,1179,1179,1179,1241,1179,1179,1179,1179,1179,1180,1179,4078
90403,50546,1505,3600,2311,8749,1340,1573,1632,2695,1469,7279,1230,9308,30373,1571,4849,1179,1179,1179,1179,1179,1179,1234,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,4079
88914,40213,4860,7193,3685,3924,1184,859,2366,1115,1266,7376,1975,4399,10088,1428,3687,1262,1179,1179,1179,1179,1179,1206,1179,1179,1179,1179,1179,1417,1179,1179,1179,1213,1179,4080
103020,59049,1617,5301,2794,10827,2149,1484,1790,2447,1872,11401,1770,10195,11905,1554,6636,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1643,1876,1179,1304,1179,4081
92728,64960,1617,4340,2475,8346,1527,1655,1752,3655,1842,11004,1879,8635,5360,1429,4012,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1180,1179,4082
84885,38561,2240,4818,2844,7503,1520,1896,1717,1487,1681,7105,1788,7253,4002,1271,3644,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,4083
97279,73854,1975,4225,4523,9761,1609,1640,1610,3600,2015,9047,1500,13695,11731,1502,4624,1263,1188,1179,1179,1179,1180,1179,1179,1179,1179,1179,1180,1180,1179,1179,1286,1201,1179,4084
90775,65300,1445,5898,2823,2626,1796,2292,1657,2562,1783,8970,871,4155,13733,1445,1757,1179,1179,1179,1288,1179,1180,1205,1179,1179,1179,1179,1425,1180,1179,1180,1328,1202,1179,4085
96721,59576,1879,17438,1658,2534,1930,2917,1789,3161,2002,5021,1789,2907,10347,1539,4495,1179,1179,1193,1179,1179,1179,1194,1179,1179,1179,1179,1336,1398,1179,1349,1273,1196,1180,4086
99509,53654,1206,4858,4016,6138,1426,1393,2235,2282,1405,7888,1278,5698,14948,1493,4331,1179,1234,1179,1179,1179,1179,1297,1179,1179,1179,1180,1722,1778,1179,1179,1478,1184,1179,4087
97822,65001,1359,3404,2632,10206,4945,1630,1429,1766,1509,12218,1410,9880,8433,1424,3503,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1181,1190,1179,4088
95313,98939,1924,2407,1692,11757,3122,1633,3875,3695,2042,9582,1594,11514,5654,1447,6011,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1234,1248,1179,4089
105512,52632,1470,6402,4216,6027,1886,1984,3174,2754,1439,9517,1296,8378,9419,1443,3065,1179,1179,1179,1179,1179,1179,1203,1179,1179,1179,1179,1179,1179,1425,1179,1179,1218,1179,4090
97624,57764,2471,3563,4774,11657,1424,1515,3486,2281,1785,10626,1730,10661,6611,1359,3314,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1180,1179,1179,4091
109008,57043,2331,2046,6230,8490,5451,1880,4299,3143,2081,8822,1762,11363,10944,1465,8764,1182,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1329,1293,1198,1179,4092
101267,59660,1666,2656,3090,6102,3332,1785,3594,1730,1891,9595,1943,6814,5105,1450,5332,1180,1179,1179,1342,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1418,1268,1179,4093
88572,68977,1604,8878,3500,3220,2690,2128,2238,2700,1963,5177,2198,4000,22409,1587,5248,1179,1179,1179,1179,1179,1179,1200,1179,1179,1179,1180,1352,1179,1339,1180,1209,1214,1179,4094
92879,57873,1713,5545,1835,12104,1092,1794,1249,3220,1733,12158,2610,11834,8878,1333,3849,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1201,1179,4095
93089,45131,1592,3903,2120,6893,1422,1745,1197,1569,1644,9056,1511,7365,8504,1316,6891,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,1183,1179,1179,4096
94542,67010,2024,5816,3698,10610,1337,1189,1607,2249,1669,8538,1151,12676,3950,1317,3647,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1301,1276,1197,1179,4097
92570,56854,1388,3387,2875,5793,3078,1264,2136,1589,1565,7970,1572,7784,4871,1314,2284,1179,1179,1179,1226,1179,1179,1179,1179,1179,1179,1179,1179,1180,1298,1179,1179,1193,1179,4098
106900,79347,1581,5452,4278,8806,1213,1849,1283,3159,1541,9141,820,10049,11852,1443,5331,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,1179,1333,1179,1196,1179,4099
91806,57510,2679,3917,1134,6249,1373,1779,2816,1984,1703,8045,3838,6475,3332,1396,2420,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1292,1184,1179,4100
93176,48663,1394,3234,2009,7452,2244,1255,1477,1505,1499,9727,1395,8010,14333,1484,3953,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1258,1179,4101
87043,52742,1486,2703,9029,6373,1552,2747,4894,3567,1582,8169,1109,7235,7196,1378,1040,1313,1210,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1436,1179,1179,4102
99914,54565,1659,6467,4706,9376,1551,1955,1781,2810,1936,8442,2445,9868,16398,1458,4939,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1263,1193,1179,4103
101891,57187,1511,3832,1971,7335,1883,1634,1576,3114,1648,12077,1790,10243,11440,1483,2853,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1347,1222,1179,4104
86456,46084,10037,1243,1343,5553,2549,1178,3022,1349,1271,1544,3005,5708,3361,5748,1767,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1238,1179,1179,4105
99935,50689,2577,15317,2633,4253,1638,2920,1426,1772,2027,6716,2290,6551,10498,1534,4322,1179,1179,1179,1179,1179,1179,1201,1179,1179,1179,1179,1179,1179,1179,1378,1209,1207,1179,4106
100249,65597,1881,4334,2670,8599,2436,1787,912,3359,1655,11556,1425,7422,3251,1416,3159,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1180,1206,1179,4107
91347,63110,2032,12328,1785,2230,1723,3549,1936,1913,1923,4646,1503,4948,8289,1507,2136,1179,1200,1179,1179,1179,1179,1220,1180,1179,1179,1179,1553,1388,1182,1179,1252,1205,1179,4108
102476,55475,2579,4721,5269,9508,1677,2493,3125,4240,1752,6590,1750,9018,7471,1405,2886,1272,1194,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1411,1179,1179,1197,1179,4109
93542,57971,1293,2498,5951,6786,1202,2552,2869,4926,1503,5073,1423,8926,9007,1526,1631,1235,1181,1179,1179,1179,1179,1179,1179,1179,1179,1179,1393,1358,1179,1179,1256,1198,1179,4110
103429,45582,1428,7815,7348,4842,1186,1392,1115,3371,1448,4601,1057,5903,3868,1317,4010,1252,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1200,1179,4111
99890,53770,2166,3748,2319,9506,1673,1587,1392,3212,1892,11235,1735,9067,4506,1346,4421,1212,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,4112
91374,54182,1383,3333,1883,5727,1145,1864,1336,5652,1562,10827,1236,7172,2878,1354,2654,1227,1179,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1204,1179,4113
93618,56894,1790,6973,1536,3454,1829,3607,1749,2422,1732,4699,1519,4606,19474,1440,3363,1179,1179,1179,1262,1179,1179,1204,1179,1179,1179,1199,1180,1179,1179,1179,1298,1199,1179,4114
91861,49108,1481,6234,3044,7472,2331,2139,711,1547,1804,10361,1928,8335,10161,1347,3071,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1298,1193,1179,4115
86548,46778,1539,3606,3143,8059,1097,1497,1238,1377,1584,8487,1452,10995,5648,1330,2283,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1304,1180,1179,4116
88812,45856,3197,5503,2439,6629,1327,1026,1287,2628,1535,11127,1464,9617,14599,1430,3715,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1621,1180,4117
88146,67693,3080,3384,3490,10348,1524,3074,1581,3185,2091,9492,2036,9709,8818,1493,7166,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,4118
99154,58832,1276,5132,4615,4150,1271,1138,1099,3380,1510,9264,1173,4840,13751,1438,4473,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,1405,1179,1179,1310,1220,1179,4119
102648,57986,2249,4086,2010,5479,1125,2116,824,2143,1552,9535,1645,6621,10676,1396,1809,1249,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1198,1179,4120
90849,49102,1549,3390,3475,5970,1338,1444,2055,2444,1666,10743,1758,6627,8348,1456,3671,1179,1179,1179,1179,1179,1179,1190,1179,1179,1179,1179,1179,1179,1179,1179,1179,1185,1179,4121
95649,61210,1352,4267,2909,8596,1226,1523,2731,2903,1646,9502,1682,9809,5282,1334,3717,1234,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1327,1179,1179,1190,1179,4122
92476,50623,1361,4320,5034,6627,2173,1812,1804,1091,1435,8190,1770,7251,14885,1503,1958,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1507,1179,1179,1198,1179,4123
101590,57118,1396,3499,2888,8495,1163,2406,928,3802,1567,15320,1526,9407,10918,1522,3307,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1180,1179,1307,1195,1179,4124
97079,66185,1494,3984,2602,12613,3086,1639,1914,1929,1927,10476,1739,14677,2842,1333,6112,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1179,1180,1180,1193,1179,1179,1184,1179,4125
104547,52283,1698,2029,8534,8978,1638,2282,3227,4361,2039,5464,1652,12326,8518,1486,6156,1292,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1527,1179,1203,1179,1179,1200,1179,4126
85722,48571,1256,1546,3418,3655,1175,2262,4656,3432,1221,4830,1421,4753,4113,1385,360,1231,1184,1179,1179,1179,1179,1180,1179,1179,1179,1179,1180,1356,1179,1179,1179,1199,1179,4127
103403,63644,1714,5260,4559,6296,1259,1043,1469,3848,1633,8295,1021,8482,7757,1376,3132,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1180,1179,1212,1216,1179,4128
95096,78882,2056,17805,2131,3940,2224,3705,1549,3343,1854,5972,1521,5203,10577,1445,2990,1179,1179,1179,1239,1179,1181,1197,1179,1179,1179,1206,1181,1180,1310,1329,1180,1201,1180,4129
100944,59770,2213,16049,1629,3279,1961,2282,1267,2799,1595,8063,1382,3537,7264,1406,2622,1179,1179,1179,1179,1179,1181,1204,1179,1179,1179,1180,1445,1179,1580,1179,1179,1201,1180,4130
103841,71166,1786,7462,7816,9034,1611,1924,3315,4007,1982,7090,3983,10140,7926,1442,3136,1179,1179,1181,1180,1179,1180,1179,1179,1179,1179,1179,1556,1189,1179,1179,1182,1225,1179,4131
94490,42757,11213,1633,1750,7061,1877,2116,5021,1658,1681,1745,2025,5665,3207,7294,2745,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1346,1180,1179,1179,1179,1179,4132
106501,53113,1507,3376,2449,6750,1627,1927,1709,5228,2066,12588,2058,9954,3743,1343,7434,1179,1191,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1225,1179,4133
83808,48193,1562,6059,1871,3450,1942,1418,1705,1624,1509,6415,1868,5014,4414,1360,2146,1179,1179,1179,1260,1179,1180,1180,1179,1179,1179,1179,1179,1179,1352,1314,1180,1195,1179,4134
104544,58970,1412,3311,3539,5003,1149,2076,1465,3819,1573,8011,1391,8197,23605,1523,3262,1179,1179,1179,1180,1179,1179,1214,1179,1179,1179,1180,1179,1180,1181,1179,1179,1197,1179,4135
90321,54679,1669,3370,1706,8587,1412,1468,1664,2455,1627,12670,1791,12399,3983,1393,1848,1179,1186,1180,1181,1179,1179,1179,1179,1179,1179,1179,1179,1180,1417,1179,1180,1179,1179,4136
93789,47205,1707,3341,3352,7502,4138,1277,1594,1463,1622,10434,1610,10091,5963,1301,5140,1179,1179,1179,1180,1179,1181,1179,1179,1179,1179,1179,1179,2823,1180,1179,1179,1182,1179,4137
107560,67672,1501,5964,4732,13323,1577,1815,1803,2465,1913,9870,1819,14469,3999,1451,4754,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1179,1183,1181,1180,1179,1179,3622,1179,4138
100150,57728,1429,5427,3638,8883,1724,1723,1633,2949,1821,9397,1786,11579,3340,1492,8448,1179,1179,1179,1180,1179,1180,1180,1179,1179,1179,1179,1180,1179,1180,1180,1258,2669,1179,4139
98725,54076,3353,3894,1212,6194,1116,1105,1588,1347,1545,5917,4108,15406,4353,1369,4214,1179,3075,1179,1179,1179,1181,1179,1179,1179,1179,1180,1184,1179,1181,1179,1181,3519,1179,4140
101007,59201,1686,3845,3887,8016,1206,1576,1482,4042,1681,8314,1596,12178,8093,1419,6346,1179,1179,1180,1179,1179,1180,1437,1179,1179,1179,1179,1179,1180,1179,1179,1181,3129,1179,4141
95884,54854,1299,3449,3925,5077,2602,1090,2337,2133,1467,10213,1844,8684,11077,1453,6158,1179,1179,1180,1180,1179,1183,1315,1179,1179,1179,1179,1184,1181,2041,1179,1217,2251,1179,4142
95955,58732,1635,4831,4220,4255,1174,1876,2128,1364,1607,8178,1158,9130,6043,1430,2654,1179,1977,1179,1181,1179,1179,1179,1179,1179,1179,1179,2873,1179,1438,1180,1179,2225,1179,4143
84114,57617,8542,6964,1749,13246,1377,1890,2110,1783,1797,7524,2206,15640,2941,1434,4860,1179,1246,1180,1179,1179,1181,1179,1179,1179,1179,1180,1181,1179,1180,1179,2309,1184,1179,4144
93505,44797,1225,2693,2274,7703,3425,1398,3028,1270,1401,9498,1490,7786,2869,1355,3433,1179,1179,1179,1180,1179,1180,1179,1179,1179,1179,1180,1181,1179,1182,1179,1179,1179,1179,4145
93536,67250,1262,6707,2068,3665,2698,1712,1502,4798,1535,9353,1435,5701,5268,1351,2247,1179,1181,1179,1180,1179,1179,1179,1179,1179,1179,1180,1180,1184,1180,1179,1180,1180,1179,4146
96868,42155,1365,3761,1864,5667,1263,1619,1529,2044,1523,7095,1551,6458,3997,1384,4221,1179,1179,1180,1179,1179,1181,1179,1179,1179,1179,1179,1179,1180,1182,1179,1180,1182,1179,4147
108466,48739,1523,18213,2702,2810,3194,2602,1716,2585,1977,5013,1722,3518,9442,1556,5578,1179,1181,1179,1189,1179,1182,1179,1179,1179,1179,1179,1904,1180,1180,1179,1179,1978,1179,4148
82326,36489,7505,3894,1375,6114,1677,1902,1569,1875,1979,9757,2647,8451,3070,1279,4247,1179,1179,1179,1179,1179,1181,1179,1179,1179,1179,1179,1183,1180,1179,1179,1180,1183,1179,4149
80484,61547,1632,4164,1910,5883,2375,618,1078,2052,1476,3881,1999,9403,6764,1418,12189,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,2036,1601,1835,1179,4150
88692,55835,1692,4826,3719,4916,1732,1686,1151,3885,1919,15548,2315,8125,14155,1477,5525,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1181,1179,1180,1179,1179,1180,2522,1179,4151
90835,59250,1563,13375,1681,2651,3258,2479,1173,2806,1620,5332,1612,4113,13476,1385,2302,1179,1180,1179,1182,1179,1181,1179,1179,1179,1179,1179,5016,1180,1180,1181,1180,3306,1179,4152
81986,47379,10911,7875,2072,7164,1275,1301,1406,1537,1393,5695,1975,7377,3847,1309,2412,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1185,1255,1179,1180,1179,4153
94567,54407,1349,4442,1741,5183,1374,1682,1362,2357,1779,8707,1833,6720,3032,1483,3233,2335,1180,1181,1181,1179,1180,1179,1179,1179,1179,1183,1181,1182,1179,1179,1434,1183,1179,4154
95471,55298,1241,4438,4350,5427,1197,1383,1940,3751,1608,13840,1319,8681,4725,1415,2867,1179,1180,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1181,1179,4155
86468,39000,9041,3545,1767,7298,1085,699,1119,1080,1546,6946,4429,7206,2954,1392,3266,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1182,1179,1181,2223,1245,1748,1179,4156
90754,53702,1361,3786,2211,4397,1241,2061,1338,4470,1468,4592,933,7143,13138,1424,3964,1179,1180,1179,1179,1179,1182,1179,1179,1179,1179,1179,2255,1179,2032,1180,1179,1875,1179,4157
102744,72977,1475,6542,2549,4518,1247,919,1366,2621,1735,7107,1133,8682,30312,1453,5406,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,2498,1181,2662,1179,1179,2056,1179,4158
98646,65465,2209,9955,2833,2599,3699,1759,1542,3235,1924,9249,1844,5031,6740,1497,4088,1179,1181,1179,1181,1179,1181,1490,1179,1179,1179,1179,2248,1179,1186,1180,1464,1794,1179,4159
83581,57915,1549,4557,2911,12152,1583,1708,1739,1529,1595,9987,1569,10652,4861,1377,2352,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,2798,1179,4160
98616,56450,1327,3369,3556,6575,1287,1797,2741,3137,1301,5800,5391,14466,4077,1246,1607,2276,2126,1179,1180,1179,1179,1179,1179,1179,1179,1180,3258,1179,1182,1179,1180,1181,1179,4161
88787,58452,1692,4398,2654,5473,4086,1029,2374,2648,1665,11038,1486,6032,8162,1459,4331,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1181,1180,2066,1180,1179,1916,1179,4162
90966,66578,1268,3505,2672,6952,1296,1490,1015,4383,1694,7847,1291,9866,5559,1356,7003,1179,2132,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1182,1180,1618,2359,1179,4163
99962,53283,1496,11995,1284,3073,1849,2835,1604,2166,1623,4147,1400,5554,13018,1396,4296,1179,1179,1179,1793,1179,1181,1206,1179,1179,1179,1179,1204,1233,1182,1180,1179,3593,1179,4164
89443,49835,10110,5446,3963,10916,1634,1181,1282,1415,1599,8040,3223,10286,7973,1431,2565,1179,1179,1179,1179,1179,1181,1179,1179,1179,1179,1179,1179,1180,2579,2266,1179,1180,1179,4165
100312,69471,2402,17801,2986,6093,2910,2837,1022,2739,1927,7976,1304,5641,13578,1547,4861,1179,1180,1179,1567,1179,1183,1393,1179,1179,1179,1179,2430,1180,1179,2347,1205,1907,1180,4166
95029,75852,1560,2644,10703,2280,1482,1331,4217,1586,1667,6758,1947,6571,6988,1436,2788,1179,1761,1179,1179,1974,1181,1179,1179,1696,1179,1179,1179,1179,1179,1179,1182,1837,1179,4167
81105,61019,3334,4733,2554,8592,1216,1515,1265,1667,1549,9419,1939,7990,10713,1446,4238,1179,1180,1179,1179,1179,1181,1180,1179,1179,1179,1179,1180,2617,1179,1181,1179,2202,1179,4168
98497,50170,1398,3307,2266,7436,1482,1179,1259,2393,1768,14064,1606,11346,5473,1359,4964,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1179,1182,1179,1179,2408,1179,1887,1179,4169
90815,57797,3335,3041,3337,7970,1342,1301,3065,1439,1560,10613,1546,12150,4097,1391,4759,1179,1179,1180,1182,1179,1181,1179,1179,1179,1179,1179,1180,1179,1180,1179,1179,1180,1179,4170
88196,72096,1999,13617,3906,5362,1814,2861,1600,2667,2006,6665,1950,6010,17730,1579,4881,1179,1181,1452,1366,1179,1182,1333,1179,1179,1179,1179,1768,1383,1179,1865,1208,1574,1180,4171
101974,54054,1973,15444,2937,5030,2505,2165,1903,3357,2023,5511,1914,5466,11086,1481,6317,1179,1179,1180,1188,1179,1182,1179,1179,1179,1179,1682,1179,1180,2863,1179,1180,1705,1180,4172
80285,47705,2925,7277,7535,8001,1643,1695,2376,1993,1630,8278,1964,10537,13756,1461,2453,1179,1182,1179,1180,1179,1182,1179,1179,1179,1179,1179,1179,1180,1180,1179,1179,3119,1179,4173
93420,50684,1912,3559,2069,12094,1435,1238,1700,2686,1737,14311,1861,11512,7841,1284,1166,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1180,1179,1179,1809,1180,1179,4174
83326,36196,7319,3491,1672,8895,1338,1729,1148,1699,1297,6561,3839,7547,4873,1282,2538,1179,1179,1179,1181,1179,1180,1179,1179,1179,1179,1181,1180,1180,1180,1179,1179,2315,1179,4175
89350,72973,1788,11405,1738,4640,1922,993,1497,1541,1690,4471,1885,6486,6931,1458,3405,1179,1180,1179,1396,1179,1184,1179,1179,1179,1179,1179,1183,1179,1221,3434,1181,2864,1179,4176
80234,47776,8954,3326,1130,4246,1144,1351,1382,1429,1350,7145,2095,7031,3335,1310,2041,1179,1179,1179,1179,1179,1181,1179,1179,1179,1179,1181,1180,1180,3903,1179,1179,1181,1179,4177
94112,47605,2904,6214,2461,7584,1210,1479,1100,1672,1731,9937,1543,8742,6531,1478,3508,1179,1180,1180,1179,1179,1180,1179,1179,1179,1179,1181,1180,1182,1179,1179,1179,2571,1179,4178
103090,70081,1356,7818,6366,2388,1933,1538,1659,4134,1830,10819,1423,5176,14862,1487,5217,1179,1179,1179,1180,1179,1180,1479,1179,1179,1179,1179,2368,2307,1202,1179,1290,1907,1180,4179
96405,58602,1384,3218,3559,4886,1387,1423,1244,1696,1622,10387,1679,6280,4010,1389,4662,1179,1179,1179,1180,1179,1183,1179,1179,1179,1179,1179,1180,1180,1180,1180,1179,2324,1179,4180
92926,50115,1418,3231,1057,5862,1896,1828,1176,1426,1513,11760,1423,9352,4536,1394,3387,1179,1181,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1181,2221,2194,1182,1179,4181
95525,61531,1336,8668,3929,4591,1269,1338,5686,2454,1576,6327,1718,7569,9544,1453,5768,1179,1256,1179,1179,1179,1179,1179,1179,1179,1179,1181,1181,1985,1185,1180,1850,1981,1179,4182
90636,55804,1497,4851,2209,7280,2519,2058,1691,1686,1659,8664,1401,8280,3900,1374,4295,1179,1180,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,2084,1349,1180,1802,1179,4183
89802,67407,1750,3230,1731,8872,1587,952,1484,3862,1546,8272,1363,8562,6224,1442,10026,1179,2384,1180,1179,1179,1179,1180,1179,1179,1179,1180,1179,1179,1179,1179,1189,2572,1179,4184
94036,59387,1971,4721,4359,7708,3669,2095,2586,2813,1908,11040,2127,8002,9326,1424,4638,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1180,1179,2498,1311,2021,1179,4185
78289,54226,1287,1218,4613,7364,1453,3612,6738,4435,1546,8806,1141,8652,3647,1375,1537,1925,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1983,1180,1244,1658,1179,4186
98687,50418,1824,3377,2866,13865,1575,1719,2301,1980,1933,8899,2278,13903,4878,1503,4844,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,1179,1179,1179,4187
90706,54623,2091,10441,3285,2326,3197,5110,1470,2338,1682,4355,1545,4022,14262,1518,4784,1179,1180,1280,1179,1179,1179,1428,1179,1179,1179,1179,1179,1179,1179,1179,1207,2536,1180,4188
81003,53630,1449,4717,2140,6378,2698,1452,1152,1242,1507,9405,1477,11095,4736,1293,1590,1179,1179,1179,1179,1179,1181,1179,1179,1179,1179,1179,1182,1179,2323,1179,1180,1179,1179,4189
91330,63791,1647,5926,2024,2864,2173,1393,1018,3007,1597,5053,1424,4510,6732,1471,3870,1179,1181,1179,1179,1179,1179,1418,1179,1179,1179,1179,1990,1180,1179,1179,1297,1679,1180,4190
85806,43706,1281,12909,1977,4254,1238,1451,1412,1735,1618,7234,2368,6292,4382,1277,3216,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1792,1180,4191
103151,54383,1507,5153,2384,6514,1378,1474,1156,3921,1667,8397,1614,8230,17585,1419,3779,1179,1179,1217,1179,1179,1180,1180,1179,1179,1179,1179,1179,1181,1182,2103,1180,1734,1179,4192
91540,46608,2149,3873,4402,7166,1390,2003,1411,1930,1622,11502,1833,9748,11702,1419,2914,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,1182,1179,1615,1814,1179,4193
90070,46978,6983,7617,1379,4063,1472,1642,1821,1372,1610,8050,3178,6822,5671,1347,2367,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1181,1180,1180,1180,2165,1179,1364,1179,4194
99889,64139,1352,3317,2821,3960,1473,1489,1644,3129,1803,8289,1814,4213,30685,1536,4199,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,2168,1470,1180,1179,1179,1759,1179,4195
