"FSC-A:FSC-A","SSC-A:SSC-A","CD45RA:CD45RA","CD154:CD154","CD25:CD25","TCRab:TCRab","CXCR3:CXCR3","HLA-DR:HLA-DR","CD137:CD137","CCR6:CCR6","AQUA-CD14-CD19:AQUA-CD14-CD19","CD4:CD4","CD38:CD38","CD3:CD3","CD69:CD69","CD8:CD8","CD127:CD127","FOXP3:FOXP3","GATA3:GATA3","GZMB:GZMB","IFNG:IFNG","IL13:IL13","IL17A:IL17A","IL2:IL2","IL21:IL21","IL4:IL4","IL5:IL5","PERF:PERF","RORC:RORC","RUNX1:RUNX1","RUNX3:RUNX3","TBET:TBET","TGFB:TGFB","TNF:TNF","if_cloned:if_cloned","cell_index:cell_index"
91487,74922,1514,3089,1458,5265,1816,2306,1286,2545,1641,11819,1551,9462,5322,1456,4397,1179,1179,1525,1335,1179,1366,1179,1179,1179,1179,1461,1179,1179,1376,1179,1179,1180,1179,2932
92460,56295,1266,5755,1314,3724,1368,1758,1224,1653,1447,11882,971,9994,6137,1407,5559,1179,1181,1179,1202,1179,1638,1179,1179,1179,1179,1179,1372,1411,1179,1179,1233,1179,1179,2933
85635,50551,1386,3029,2344,5566,1368,2098,1198,2273,1603,10882,1906,10728,4381,1267,2216,1179,1179,1179,1256,1179,1179,1179,1179,1179,1179,1179,1179,1335,1179,1179,1180,1379,1179,2934
79045,71380,1332,3034,4050,4919,2133,1317,1775,3232,1478,10497,1638,9178,3298,1384,2338,1604,1537,1179,1180,1179,1179,1179,1179,1179,1179,1179,1180,1179,1304,1179,1180,1741,1179,2935
90728,50436,1627,11526,2275,3236,1626,2354,1461,1653,1418,9097,1321,8025,8483,1459,2614,1179,1179,1180,1437,1179,1601,1179,1179,1179,1179,1274,1179,1179,1179,1179,1180,1592,1180,2936
89431,62900,1311,3125,3253,4906,1143,1459,1190,4054,1409,10481,1344,10824,3674,1527,2799,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1630,1179,1221,1179,1179,1897,1179,2937
111232,70422,1586,1106,13011,3655,1477,1229,3755,3395,1655,9947,1802,8699,7838,1482,2997,1179,1179,1826,1179,1179,1179,1179,1179,1179,1179,1179,1562,1179,1290,1179,1185,1191,1179,2938
95859,58094,1377,2877,2761,4183,1530,1228,1035,3109,1328,13796,1224,8317,10103,1406,2739,1179,1179,1179,1234,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,2939
95147,51323,1374,5763,3583,6249,1885,1464,3103,1463,1320,10763,1238,10424,4838,1318,1523,1179,1179,1179,1598,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1664,1179,2940
87415,74942,1377,5761,3933,11342,1858,3895,1177,2414,1643,16708,1542,18340,7465,1383,4490,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1197,1179,1400,1179,1179,1545,1179,2941
98675,75732,1452,4550,3274,3831,1464,2228,1318,2515,1660,11218,1400,6980,3276,1320,2135,1179,1179,1179,1214,1252,1179,1179,1179,1179,1179,1179,1179,1179,1529,1179,1179,1189,1179,2942
80048,44776,1307,3451,2310,4350,1421,1247,2871,1586,1361,7983,1630,7915,7470,1332,1836,1179,1179,1179,1239,1179,1179,1179,1179,1179,1179,1179,1180,1223,1179,1179,1180,1217,1180,2943
99211,77328,1252,7701,2144,4553,1368,1322,4299,6577,1536,11953,1410,7836,3356,1413,5486,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1179,1530,1179,1621,1179,1179,1476,1179,2944
79617,54910,1234,3190,2707,4028,1387,1183,1078,1301,1456,10706,1268,6212,4543,1343,4519,1179,1234,1179,1205,1179,1179,1179,1179,1179,1179,1179,1597,1179,1179,1179,1194,1705,1179,2945
87079,52969,1277,1526,1892,2560,2702,825,2611,1461,1352,8496,1361,8969,5514,1310,2059,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1530,1179,2946
83638,53692,1446,3910,2008,6896,3043,1121,1364,1539,1554,10999,3471,12489,4860,1343,4746,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1745,1179,1179,1179,1179,1179,1179,2947
87632,74700,1251,5077,2822,4230,1821,1908,3893,1407,1402,10002,1339,9514,5127,1434,2494,1179,1179,1179,1437,1179,1179,1179,1179,1179,1179,1179,1180,1179,1534,1179,1179,1635,1180,2948
101855,63198,1466,6362,1943,3586,1397,1004,1454,2648,1390,8775,2003,6272,4430,1493,5055,1179,1705,1179,1179,1179,1179,1179,1179,1179,1179,1179,1574,1179,1179,1179,1197,1920,1179,2949
93520,48147,8944,3341,1454,8189,1247,1350,1430,1469,1317,13543,2439,15585,3628,1349,3950,1179,1179,1179,1233,1179,1582,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2950
95007,60977,1353,5312,4667,3331,1749,2179,2591,1956,1377,7419,1453,7290,20658,1424,2238,1179,1179,1179,1379,1179,1179,1388,1179,1179,1179,1179,1255,1179,1407,1184,1179,1214,1179,2951
81726,56385,1460,3391,1749,7971,1420,1853,613,2902,1310,16381,4137,11061,12536,1243,2699,1179,1179,1179,1188,1179,1179,1179,1179,1179,1179,1179,1612,1179,1180,1179,1179,1718,1179,2952
93537,44807,1289,1485,8871,6264,1834,1697,3696,1920,1652,5270,9894,10359,3682,1272,1519,1484,1179,1179,1290,1179,1179,1179,1179,1179,1179,1179,1196,1179,1184,1179,1179,1179,1179,2953
80588,65467,1219,3887,1798,2887,1988,1529,1100,1947,1323,8034,1184,7938,9140,1415,4991,1179,1179,1179,1179,1179,1179,1267,1179,1179,1179,1179,1231,1179,1425,1179,1181,1361,1179,2954
93760,56862,1387,2995,8738,10290,1534,1555,3859,2409,1615,11022,1348,15180,8850,1503,4129,1179,1179,1179,1180,1179,1179,1392,1179,1179,1179,1179,1447,1182,1390,1179,1179,1578,1180,2955
92961,60839,1344,4557,1923,5722,2166,1052,1592,1378,1377,9548,1124,9798,4149,1368,4373,1179,1179,1200,1200,1179,1179,1179,1179,1179,1179,1179,1591,1179,1180,1179,1460,1179,1179,2956
86434,47323,1323,2765,1553,2136,1301,1100,1163,2179,1441,8515,1778,4690,4567,1275,3557,1179,1179,1179,1179,1179,1644,1179,1179,1179,1179,1179,1407,1179,1179,1179,1179,1660,1179,2957
106168,65609,1442,2800,2546,8584,1766,1737,1162,5757,1622,13965,1165,17990,3896,1429,5797,1179,1179,1179,1211,1179,1568,1180,1179,1179,1179,1179,1179,1179,1180,1179,1302,1323,1179,2958
82052,59336,1374,3827,4081,7249,1555,1555,1746,1587,1575,10800,2702,10868,11726,1300,3641,1179,1526,1179,1179,1488,1179,1179,1179,1686,1397,1179,1287,1179,1179,1179,1179,1599,1180,2959
89114,54263,1317,2904,3784,3629,1226,1182,1179,3086,1348,10272,1227,7633,6560,1341,3123,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1180,2960
79830,46012,1326,4629,4406,2558,1088,1789,3341,2659,1392,9760,1358,5114,8794,1374,1706,1179,1179,1179,1179,1179,1885,1179,1179,1179,1179,1179,1606,1179,1180,1179,1179,1179,1179,2961
95411,47187,1352,3683,2436,5360,2524,1489,2233,1427,1550,11842,1633,9246,5049,1305,2630,1179,1179,1320,1183,1179,1179,1179,1179,1179,1179,1179,1497,1339,1179,1192,1179,1678,1179,2962
74881,49086,1983,4065,5541,6130,1305,1414,1212,1889,1420,9117,1327,7979,3240,1289,2926,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1267,1179,1179,1458,1179,1179,1180,1179,2963
98687,65049,775,2469,2396,3741,529,938,2694,2257,914,10082,745,10896,7731,1257,2189,1179,1326,1179,1179,1179,1179,1179,1179,1179,1179,1179,1562,1179,1179,1179,1180,1555,1179,2964
101327,54494,1391,2793,2953,8725,1648,1663,2284,3194,1575,13687,1748,13039,3617,1341,1786,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1394,1282,1179,1179,1179,1179,1179,2965
94386,62954,1449,3578,3269,7979,1497,1587,3695,3015,1598,12820,1677,14450,3448,1369,5005,1179,1180,1179,1187,1179,1582,1179,1179,1179,1179,1179,1401,1357,1269,1179,1181,1182,1179,2966
94135,60095,19553,1527,1888,2254,1983,2075,2585,1608,1537,1672,1684,2997,5577,5457,3555,1179,1179,1179,1183,1179,1546,1179,1179,1179,1179,1469,1397,1344,1179,1179,1180,1224,1179,2967
96172,56187,1102,6323,2266,3184,1559,1225,1099,2186,1463,11095,1045,9427,6873,1359,1963,1179,1179,1711,1183,1179,1179,1657,1179,1179,1179,1179,1180,1179,1179,1179,1179,1729,1179,2968
79733,60103,19333,1377,1535,7780,1597,7946,2550,1527,1400,1465,2568,8199,3400,5591,1514,1179,1537,1179,1179,1179,1180,1179,1179,1179,1179,1643,1181,1179,1179,1179,1179,1505,1179,2969
91403,49237,1326,5376,2781,4929,1910,1261,1249,1311,1483,10693,1614,8153,9788,1421,3060,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1569,1179,1291,1633,1179,2970
98518,65046,1614,3029,4047,5502,1228,1681,1052,2477,1368,13783,1075,9796,5320,1398,4810,1179,1721,1179,1179,1179,1796,1179,1179,1179,1179,1179,1180,1179,1180,1179,1181,1888,1179,2971
92206,54408,1426,3154,2671,7227,1339,2135,1932,2678,1450,9947,1744,9947,22533,1392,3502,1179,1179,1179,1179,1179,1608,1179,1179,1179,1179,1179,1490,1179,1179,1369,1179,1718,1179,2972
84995,53909,1658,3793,3169,6310,2167,1279,1476,1844,1376,12353,1355,8263,3923,1370,3229,1179,1179,1179,1197,1180,1181,1179,1179,1179,1179,1180,1779,1179,1179,1179,1179,1181,1179,2973
79334,36133,1500,947,4579,6659,1404,1143,3929,1402,1328,8896,1551,9595,3895,1283,2628,1180,1180,1179,1179,1179,1179,1179,1179,1179,1179,1185,1179,1179,1404,1179,1179,1418,1179,2974
83652,65705,1407,1090,11655,7345,1372,4475,3834,1809,1442,11711,1380,13102,4100,1273,1030,1531,1179,1343,1179,1179,1179,1179,1179,1179,1179,1179,1179,1361,1179,1179,1179,1603,1179,2975
91889,57713,1475,3285,2838,4943,1684,1340,2703,2021,1506,12947,1816,8653,5243,1391,2917,1179,1230,1179,1202,1179,1179,1183,1179,1179,1179,1179,1179,1179,1179,1179,1179,1737,1179,2976
92956,50824,1324,3833,3342,2710,1935,1252,1567,1516,1370,10955,1159,5856,11395,1428,3326,1179,1179,1179,1399,1179,1179,1492,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2977
100130,49299,1387,5816,4813,6544,1269,1779,1570,2780,1569,11825,1428,8841,4502,1397,3566,1179,1179,1180,1179,1179,1179,1183,1179,1179,1179,1179,1179,1179,1561,1179,1179,1182,1179,2978
82749,56319,2059,5133,5797,5158,1536,2368,3284,1726,1610,13291,1623,9599,4380,1303,2403,1179,1179,1179,1181,1179,1526,1475,1179,1179,1179,1179,1179,1243,1179,1179,1179,1183,1179,2979
90164,59139,1356,3122,5205,6819,1214,1045,1090,1470,1403,15429,1401,9807,7769,1473,2702,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1787,1179,2980
87499,52606,1265,3713,2016,5051,1304,1178,976,2927,1334,13724,1467,8578,3625,1359,2668,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1546,1179,2981
105991,79634,1216,3698,5055,8696,1491,1405,1288,4067,1554,15161,1273,18030,5900,1416,7533,1179,1191,1179,1192,1179,1179,1179,1179,1179,1179,1179,1179,1454,1179,1179,1179,1513,1179,2982
86916,58013,1439,4175,2097,4522,2216,1373,2023,1684,1456,10144,1500,9814,3417,1342,4297,1179,1179,1179,1199,1179,1179,1179,1179,1179,1179,1179,1531,1418,1179,1179,1180,1587,1179,2983
88422,50493,1222,2848,1555,6287,1328,1547,1327,1412,1461,10040,1593,10305,4239,1243,3054,1179,1884,1179,1179,1179,1179,1179,1179,1179,1179,1179,1619,1179,1179,1179,1179,1988,1180,2984
87824,60185,1278,1389,7653,7650,1357,4332,3035,2252,1517,11517,1460,10500,3582,1260,2679,1516,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1432,1385,1179,1179,1179,1597,1180,2985
92579,62134,1445,6078,3673,4013,1951,2867,1444,1658,1398,10149,1083,9542,3279,1369,2394,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1190,1179,1180,1179,1179,2986
100090,68386,1254,6999,5609,4083,1469,1943,1254,3189,1463,11184,1075,6385,4548,1622,3526,1179,1179,1179,1179,1179,1179,1179,1179,1187,1179,1179,1179,1363,1179,1179,1182,1485,1179,2987
87650,51548,1399,3390,4137,8222,1359,2319,1802,4722,1385,6315,1478,14470,4334,1393,1196,1180,1184,1179,1179,1179,1179,1179,1179,1179,1179,1179,1550,1179,1179,1179,1183,1180,1179,2988
60405,56642,1702,1356,2263,3578,2990,2323,1220,1466,14352,6760,1691,5107,1420,824,1049,1179,1179,1179,1424,1179,1179,1180,1179,1179,1179,1179,1179,1179,1189,1179,1179,1557,1179,2989
103133,46321,1299,2767,2136,4218,1153,3367,1535,3460,1531,9667,3442,7401,4136,1312,1398,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1304,1179,1181,1179,1180,1180,1179,2990
103395,75063,1606,9252,3733,4622,1761,2411,3616,1877,1697,5775,1746,9143,9209,1426,2824,1179,1386,1179,1387,1179,1179,1258,1179,1179,1179,1202,1253,1183,1339,1179,1179,1246,1179,2991
74487,45212,1268,3590,2137,3659,1762,1075,1159,1654,1297,10742,1594,5933,8545,1357,4095,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1296,1202,1458,1179,1179,1522,1179,2992
96262,47194,1307,3426,1015,5876,2812,1840,1220,1860,1572,11058,1509,9837,3869,1229,2747,1179,1181,1179,1211,1179,1179,1179,1179,1179,1179,1179,1213,1179,1432,1179,1181,1522,1179,2993
86769,43268,1254,3859,1638,2444,1458,1433,1084,1328,1321,8224,1717,5167,4731,1388,3021,1179,1179,1179,1181,1179,1179,1179,1179,1179,1179,1179,1179,1470,1179,1179,1179,1686,1179,2994
97172,60167,1301,2874,4182,6865,1537,1517,1486,3922,1453,13986,1320,12967,4429,1356,5066,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1180,1179,1179,1179,1179,1188,1179,1179,2995
89128,56956,15783,1483,2065,3465,2029,3948,3565,1549,1654,1547,1754,4848,3225,3989,2062,1179,1180,1179,1179,1179,1180,1180,1179,1179,1179,1179,1179,1179,1179,1179,1457,1622,1180,2996
103413,58053,1654,3004,2161,4328,1350,1079,1106,3343,1352,11687,1127,9073,3462,1340,4718,1181,1208,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1179,1674,1179,2997
89417,51833,1354,3033,1280,6560,1630,1635,1032,1447,1378,11430,1538,8864,4845,1264,2934,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1183,1179,1179,2998
98976,51879,1288,4928,3768,4833,1117,1196,1426,3334,1428,14599,1123,9295,6695,1313,2638,1179,1179,1179,1376,1179,1179,1179,1179,1179,1179,1179,3035,1180,1179,1179,1187,1179,1179,2999
92281,52514,1449,1754,2814,8359,1724,1494,2930,1896,1330,12183,1052,13749,5190,1266,3355,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1407,1179,1179,1179,1197,1179,3000
78648,50269,3260,1157,14343,8673,1471,1536,2649,1283,1402,5884,2759,11694,4205,1220,1809,1192,1180,1179,1520,1179,1179,1179,1179,1179,1179,1179,1179,1179,2476,1179,1179,1182,1179,3001
93159,76080,1358,1573,13417,12961,1441,8799,4801,6681,1774,12163,4227,16858,7593,1246,1951,1187,1179,1179,1179,1179,1179,1179,1179,1179,1179,1478,1889,1179,2288,1179,1179,1274,1179,3002
100304,59534,1317,3360,3236,6323,3017,1293,943,2041,1473,10123,1400,9198,3642,1205,3274,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1536,1180,2180,1179,1180,1271,1179,3003
111854,53763,1264,8125,4753,5104,1295,1411,1622,4183,1458,11546,1412,10113,6915,1343,5167,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1180,1179,1181,1179,3004
104411,71141,1239,8744,4302,8433,1340,1562,4744,2356,1514,15472,1343,13070,7193,1324,3159,1179,1179,1179,1201,1179,2951,1179,1179,1179,1179,1179,2557,1179,1179,1179,1179,1997,1179,3005
91021,49902,1218,1472,3673,5280,1308,2018,3018,1975,1316,9715,1258,9499,3212,1292,2219,1278,1439,1179,1179,1179,1179,1180,1179,1179,1179,1181,3159,1180,1179,1179,1179,1181,1179,3006
90446,50418,1434,5805,3424,6436,1283,1835,2101,3119,1466,11716,2798,14458,8975,1364,1849,1179,1179,1179,1179,1179,2659,1179,1179,1179,1179,1180,2472,1180,2139,1179,1179,1752,1180,3007
103090,57587,1300,3913,2907,4413,1690,1161,1008,3221,1398,13385,1531,7277,8523,1371,3874,1179,1189,1179,1184,1179,1179,1179,1179,1179,1179,1179,2455,1523,3071,1179,1179,1969,1179,3008
90304,45528,1262,4322,2418,6341,2238,1653,1234,2246,1347,11004,1138,8093,4075,1308,1503,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2331,1179,1179,1179,1179,3009
89439,55170,1314,2208,11213,6787,1330,5687,6029,1884,1432,7341,1298,8239,3979,1372,1893,2273,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1958,1792,1179,1181,1181,2396,1179,3010
88345,58371,1255,3112,3892,3432,1178,1290,1196,2771,1475,11098,1643,5812,12030,1309,3326,1179,1179,1179,1179,1179,2355,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,3011
85398,72587,1599,3226,2522,7323,1916,1236,1880,1545,1372,12900,1416,12552,3222,1393,3366,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1218,1179,1179,1180,1179,3012
83875,65264,1445,5260,4185,9796,1770,1092,1675,1471,1457,11931,1742,13300,3368,1237,3150,1179,1179,1179,1245,1179,2768,1192,1179,1179,1179,1179,2360,1179,1179,1179,1180,1686,1179,3013
79023,43843,1345,2826,3042,5451,1853,1749,2229,1400,1430,8811,1685,7978,7094,1412,1983,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1180,1179,1995,1179,1179,2392,1179,3014
89412,58512,1246,3911,2601,4632,3508,969,2275,1475,1351,10204,1457,8320,7302,1302,2577,1179,1179,1179,1236,1179,1179,1844,1179,1179,1179,1179,1179,1444,1179,1179,1188,1180,1179,3015
81414,48810,1296,2996,3443,4190,1119,1362,1579,2294,1275,9686,2076,6653,7331,1307,1589,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1181,1179,1179,1179,1179,3016
94513,64718,1262,2929,3520,6370,1669,1277,1018,3883,1550,15779,1351,10173,6736,1372,10518,1179,1179,1179,1201,1179,1180,1228,1179,1179,1179,1179,2674,1179,1180,1179,1179,3337,1179,3017
92126,57501,1428,3103,2975,3908,1780,2092,1699,1509,1425,8369,1332,6941,9160,1362,2530,1179,1179,1179,1543,1179,1179,1179,1179,1179,1179,1179,2069,2158,1179,1179,1983,1619,1179,3018
99967,56583,1372,1885,4001,2778,1433,2094,2910,1421,1362,5096,1294,5725,6474,1356,1506,1179,1420,1179,2267,1179,1179,1179,1179,1179,1179,1179,3063,1179,1179,1179,1179,1179,1179,3019
86067,59661,1477,3555,2683,5255,2847,1396,994,1725,1429,10278,1828,9572,7692,1296,4863,1179,1179,1179,1193,1179,1179,1179,1179,1179,1179,1180,1180,2276,1179,1179,1180,3054,1179,3020
89635,64087,1559,5124,3048,7178,1490,1255,3678,3227,1439,15726,1540,10535,7742,1319,6402,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,3228,1179,1179,1179,1182,1179,1180,3021
93793,54556,1328,7304,1476,4568,2169,2130,1238,1473,1397,12046,1502,7537,8540,1425,2793,1179,1179,1179,1656,1179,1179,1179,1179,1179,1179,1179,1179,2202,1511,1179,1179,1179,1179,3022
100546,67176,1388,4005,2184,6273,1259,1460,1800,1648,1434,13406,1404,8408,8973,1344,2440,1179,1179,1179,1179,1179,2223,1179,1179,1179,1179,1179,1708,1179,1179,1179,1183,1180,1179,3023
94506,65011,1343,2887,1872,4986,1441,1998,1324,1480,1418,11091,1425,9186,6547,1341,2030,1179,1179,1183,1183,1179,1179,1179,1179,1179,1179,1179,1186,1179,1222,1179,1179,1180,1179,3024
93861,56097,1381,5731,2087,7071,1240,1110,1035,1822,1374,13564,2225,9651,3259,1370,3053,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2747,1179,1179,1179,1181,2351,1179,3025
92834,59201,1239,5587,2277,4676,1908,1338,1965,2002,1334,10592,1550,7262,5881,1298,3060,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,2212,1179,1179,1179,1179,2574,1179,3026
98320,57749,1303,6702,2242,7145,1689,1473,2667,1546,1461,13160,1527,14599,5217,1322,2670,1180,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1180,1492,1179,1179,1179,1179,1179,3027
84443,60123,1218,5234,2324,5000,2285,1554,1765,1709,1428,11696,1822,8636,5765,1305,3549,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1183,1180,1179,3028
92533,46012,1542,3621,2396,11437,1247,1542,1002,1766,1382,10852,1395,16518,3539,1268,3346,1179,1187,1179,1194,1179,1179,1179,1179,1179,1179,1179,2176,1180,2644,1179,1179,2860,1179,3029
90042,54483,1264,6857,4844,2410,1188,1387,2059,2830,1417,10680,1511,8546,15228,1329,2264,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2639,1881,1179,1179,1179,3085,1179,3030
88090,48592,1294,1233,2914,3595,1267,2151,2938,1821,1387,9052,1325,9495,4378,1323,3514,2565,1179,1179,1182,1179,1179,1179,1179,1179,1179,1179,1179,2503,1179,1179,1179,2832,1179,3031
101416,62737,1513,14917,2716,7937,1372,968,1491,3036,1484,11630,1292,12118,8205,1356,3062,1179,1179,1179,1179,1179,1180,1180,1179,1179,1179,1179,3130,1179,1179,1179,1180,2956,1179,3032
99025,52184,1313,3973,2254,5606,1323,1672,1185,2076,1430,9916,1498,7951,4043,1255,3090,1182,1179,1179,1179,1179,1179,1179,1179,1179,1179,1956,2545,2208,1179,1179,1179,1189,1179,3033
84148,47999,1517,4791,3793,4776,1759,1268,2438,1512,1431,6496,1539,8224,5171,1368,1807,1179,1179,2391,1548,1179,1179,1787,1179,1179,1179,1179,1179,1179,1179,1179,1179,2521,1180,3034
94372,61863,1456,5543,1686,7173,2515,1449,3673,1389,1465,15271,2020,11242,7862,1460,3591,1179,1180,1179,1283,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,2601,1179,3035
105202,49382,1583,4068,2006,4384,1376,1421,1094,3291,1459,10975,1555,6626,6325,1274,1859,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1193,1179,1179,1180,1179,3036
95372,57623,1287,5055,4923,5151,1529,1438,1399,3454,1485,12408,1166,7600,6059,1270,4528,1179,1179,1179,1236,1179,2622,1179,1179,1179,1179,1179,2311,1179,1179,1179,1179,2253,1180,3037
96768,53627,1274,3554,1897,10970,2999,1582,2291,1754,1447,14138,1607,15387,4916,1325,2059,1179,1179,1179,1211,1179,1179,1185,1179,1179,1179,1179,2523,1179,1179,1179,1179,2203,1179,3038
77667,49636,19299,1191,1744,2992,2262,3454,4276,1287,1217,1283,2011,4673,4556,4588,2193,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2234,1179,1179,2432,1179,1179,1179,1179,3039
87455,48445,1283,4055,1563,5035,1946,1499,1393,1808,1378,10173,1146,9204,3382,1301,2365,1179,1179,1179,1180,1179,1181,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,3040
85847,49906,1208,3942,2086,3642,1280,1451,1959,1368,1386,9876,1417,7019,6057,1314,5278,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1180,1179,1179,1182,2824,1180,3041
99441,51321,1389,4371,4796,9369,1713,1524,937,2221,1402,10160,1441,12933,11061,1329,2940,1181,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2393,1587,2284,1179,1179,2985,1179,3042
95115,74790,1405,3349,2781,8332,1500,1138,2334,3049,1465,14621,1584,13568,6682,1359,5170,1179,1179,1179,1188,1179,1179,1179,1179,1179,1179,1179,2757,1179,3373,1179,1179,1179,1179,3043
91025,43227,1328,3871,18830,3856,1248,1393,1038,2274,1324,9864,10643,6222,3848,1262,1375,2924,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1182,2549,1179,3044
71645,48907,1259,1315,11044,4948,1289,2525,2577,2019,1338,7741,1225,9002,6004,1306,1807,1185,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2195,2161,1179,1180,1179,1928,1179,3045
97127,49486,1341,1056,4605,4739,1284,1757,2574,1349,1492,11837,1231,8624,3541,1277,3003,1179,1957,1179,1220,1179,1179,1179,1179,1179,1179,1179,2201,1978,1179,1179,1179,2208,1179,3046
75921,63212,1271,1357,5480,5478,1245,3931,4055,4850,1496,7777,2348,7834,4411,1291,901,1182,1179,1179,1179,1179,1742,1179,1179,1179,1179,1179,1179,1226,1644,1179,1179,1181,1179,3047
100259,66069,2144,3038,2239,7224,2775,1460,887,2099,1432,12897,1542,11174,3559,1361,3235,1179,1179,1179,1179,1179,1191,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,3048
95838,56945,1427,5103,3651,4924,1199,1725,979,3138,1393,10921,1287,7372,5790,1233,1582,1179,1179,1179,1179,1179,2604,1179,1179,1179,1179,1179,2350,1731,1677,1179,1179,1179,1180,3049
78282,47055,1232,4712,1669,3590,1223,1355,1517,1406,1298,8093,1259,7428,5771,1310,3831,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2034,1179,1179,1179,1600,1179,3050
100273,46520,1290,4027,2880,2315,1570,1349,1303,1917,1464,10750,1208,6736,3426,1292,2312,1179,1180,1179,1459,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2382,1179,3051
105944,66497,1248,3849,2891,5784,1202,1334,2277,3064,1437,13685,1166,11832,4396,1345,3991,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,3052
102314,66539,1381,3050,4205,2914,1302,1044,3234,3329,1454,10461,1269,6326,52972,1497,6092,1179,1179,1179,1179,1179,2336,1690,1179,1179,1179,1179,2170,1179,1261,1179,1179,2701,1179,3053
96184,57580,1223,3398,2658,4031,1267,983,1946,3431,1480,9997,2161,10366,7692,1337,3219,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,3095,1180,1179,1179,1179,2000,1179,3054
99863,66083,1359,7229,4940,9085,1238,1037,3530,2657,1440,14450,1280,13665,4194,1385,3446,1179,1179,1179,1179,2140,1179,1179,1179,1179,1179,1179,2934,1179,1179,1179,1181,1179,1180,3055
104927,64708,1307,7371,2769,4759,1317,1206,1048,2868,1461,13340,1288,11297,3578,1347,3621,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,2058,1179,1179,1183,2392,1179,3056
98878,53835,1400,8098,2161,7483,1722,1413,1211,1648,1380,9740,1405,10227,5027,1308,2279,1179,1179,1179,1520,1179,1179,1505,1179,1179,1179,1179,2070,1179,1179,1179,1179,2154,1179,3057
